run_id,timestamp,split,text,label,pred,correct,confidence,margin,error_type,model_name,use_lora,fp16
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .",0,0,1,0.9968691468238831,0.9938827157020569,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,2,2,1,0.9986698627471924,0.9974153637886047,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,NWC ANALYSIS :,1,1,1,0.9973428845405579,0.9948610663414001,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",2,2,1,0.9910889863967896,0.9823249578475952,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",1,0,0,0.5609592199325562,0.15996190905570984,misclassification,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,No planned closing date was provided .,1,1,1,0.9966039657592773,0.9933519959449768,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The value of the total investment is about EUR 600mn .,1,1,1,0.9985606074333191,0.9974729418754578,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,0,0,1,0.9980592131614685,0.9962963461875916,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with",1,1,1,0.9975631237030029,0.9963173270225525,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,1,1,1,0.9982296824455261,0.9970178604125977,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Most of the dividend will go to the Grimaldi family .,1,1,1,0.998407781124115,0.9971376061439514,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The total value of these two contracts is over EUR 21 million .,1,1,1,0.9982354640960693,0.9967065453529358,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",2,2,1,0.998673677444458,0.9974542260169983,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",2,2,1,0.9989784955978394,0.9981666803359985,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",2,2,1,0.998497724533081,0.9970778226852417,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .",1,1,1,0.9975472092628479,0.9953002333641052,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .",1,1,1,0.9981585144996643,0.9964827299118042,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",2,2,1,0.9989101886749268,0.9979009628295898,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,1,1,1,0.9954734444618225,0.9921659827232361,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",1,1,1,0.9984305500984192,0.9972919225692749,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",1,1,1,0.9983112812042236,0.9969163537025452,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",2,2,1,0.9984782338142395,0.9970275163650513,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",2,2,1,0.9985328912734985,0.9971376657485962,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",2,2,1,0.9984320998191833,0.9969671964645386,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"UPM-Kymmene www.upm-kymmene.com produces magazine papers and newsprint , as well as fine and specialty papers , converting materials and wood products .",1,1,1,0.9978877902030945,0.9959368109703064,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",2,2,1,0.9985675811767578,0.9972809553146362,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",1,1,1,0.9981061220169067,0.9965729713439941,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",0,0,1,0.9968030452728271,0.9937385320663452,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The first stage of the contract covers 133 stores and 600 cash registers .,1,1,1,0.9978518486022949,0.9958856105804443,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,2,2,1,0.9988480806350708,0.9977600574493408,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",2,2,1,0.9985300302505493,0.9973119497299194,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,1,1,1,0.9984771609306335,0.9972721338272095,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",2,2,1,0.9824961423873901,0.9658127427101135,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",0,0,1,0.9982427358627319,0.9968762397766113,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0,0,1,0.9980465173721313,0.9970450401306152,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The final price will be specified by 14 May 2010 , the acquiring company said .",1,1,1,0.9984378218650818,0.9971860647201538,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital .",1,1,1,0.9983512163162231,0.997287929058075,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0,0,1,0.9966562986373901,0.9934514760971069,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",1,1,1,0.9983842372894287,0.9970308542251587,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",2,2,1,0.9984531402587891,0.9969767332077026,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on th,1,1,1,0.9981050491333008,0.9964904189109802,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,2,2,1,0.9985594153404236,0.9972202181816101,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",0,0,1,0.9972890615463257,0.9947903156280518,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,0,0,1,0.9978199005126953,0.9965063333511353,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,1,1,1,0.9968177080154419,0.9937636256217957,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .",0,0,1,0.9980206489562988,0.9962283372879028,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",1,1,1,0.9892233610153198,0.9792077541351318,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1,1,1,0.998188316822052,0.9966624975204468,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",1,1,1,0.9978561997413635,0.995961606502533,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",0,0,1,0.9974130988121033,0.9949695467948914,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",1,1,1,0.9983654618263245,0.9971711039543152,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Net sales have been eaten by the weak US dollar .,0,0,1,0.9956722259521484,0.991490364074707,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Productional situation has now improved .,2,2,1,0.9982047080993652,0.9965337514877319,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,1,1,1,0.9976715445518494,0.9955061078071594,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The energy shot is packed in a 100-millilitre bag with a screw cap .,1,1,1,0.9976575374603271,0.9955298900604248,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,1,1,1,0.9980236291885376,0.9965607523918152,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The value of the order is EUR 700,000 .",1,1,1,0.9983736276626587,0.9973092675209045,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September .",1,1,1,0.9961053729057312,0.9925909042358398,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Return on capital employed rose by 4.8 percentage points to 19.6 % .,2,2,1,0.9988129138946533,0.9977132081985474,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The company says the measures are no longer needed .,1,1,1,0.963058590888977,0.926277756690979,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,0,0,1,0.997037410736084,0.9941858649253845,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 m",0,0,1,0.9978516101837158,0.9958466291427612,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0,0,1,0.9928305745124817,0.985773503780365,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The trade is in accordance with the agreement announced on 26 March 2008 .,1,1,1,0.9974884986877441,0.9957505464553833,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",1,1,1,0.9968948364257812,0.9940199255943298,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The total capacity of the factory will be approximately 100 engines a year .,1,1,1,0.9984026551246643,0.9972684979438782,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,0,0,1,0.9949093461036682,0.9899567365646362,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The maximum number of new shares to be offered is 22 million .,1,1,1,0.9979701638221741,0.9961726665496826,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",2,2,1,0.9506127238273621,0.9020318388938904,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,GyPSii service supports ten different languages including Korean and Russian .,1,1,1,0.9980626702308655,0.9964178800582886,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,No changes in media activity were seen in October compared with September .,1,1,1,0.8739464282989502,0.7482881546020508,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",1,1,1,0.9974427223205566,0.9958480000495911,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,VNH generates annual net sales of about 5 mln eur and employs 21 people .,1,1,1,0.9979871511459351,0.9961737990379333,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,1,1,1,0.9968108534812927,0.993770182132721,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",1,1,1,0.9976834058761597,0.9960311651229858,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",1,1,1,0.998112678527832,0.9965090155601501,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",2,2,1,0.9983951449394226,0.9973286986351013,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",0,0,1,0.9979641437530518,0.9961560964584351,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1,1,1,0.9984519481658936,0.9972725510597229,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The transaction is expected to be completed next spring .,1,1,1,0.9980377554893494,0.996340811252594,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",1,1,1,0.9981377124786377,0.9964734315872192,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,0,0,1,0.9970464110374451,0.9942294359207153,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Almost the entire office building will be occupied by Metso .,1,1,1,0.998128354549408,0.996439516544342,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,1,1,1,0.9976493716239929,0.9956931471824646,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2",0,2,0,0.9962297081947327,0.9925658702850342,misclassification,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,1,1,1,0.9748342037200928,0.9499058127403259,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The expanded plant is scheduled to be operational by the middle of October 2009 .,1,1,1,0.9979844093322754,0.9967307448387146,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0,0,1,0.994648277759552,0.9894084334373474,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",2,2,1,0.9984678626060486,0.9971261620521545,ok,ProsusAI/finbert,True,True
finlora_gpu_v1,2026-02-11T02:15:35Z,test,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,2,2,1,0.974953830242157,0.9507510662078857,ok,ProsusAI/finbert,True,True
