run_id,timestamp,split,text,label,pred,correct,confidence,margin,error_type,model_name,use_lora,fp16
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",1,1,1,0.9992245435714722,0.9985229969024658,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",1,1,1,0.998938262462616,0.997945249080658,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",2,2,1,0.9997912049293518,0.999604344367981,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",2,2,1,0.9992470741271973,0.9985178112983704,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",2,2,1,0.9997351765632629,0.9995173215866089,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"UPM-Kymmene www.upm-kymmene.com produces magazine papers and newsprint , as well as fine and specialty papers , converting materials and wood products .",1,1,1,0.9981659054756165,0.9963720440864563,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",2,2,1,0.9997182488441467,0.9995223879814148,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",1,1,1,0.9984014630317688,0.9968746900558472,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",0,0,1,0.9993946552276611,0.9988042116165161,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The first stage of the contract covers 133 stores and 600 cash registers .,1,1,1,0.9985211491584778,0.9970787167549133,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,2,2,1,0.9998020529747009,0.9996234178543091,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",2,2,1,0.9976111650466919,0.9953334331512451,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,1,1,1,0.9991506338119507,0.9983816146850586,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",2,2,1,0.9227362275123596,0.8457310795783997,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",0,0,1,0.9996483325958252,0.9993175268173218,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0,0,1,0.9997397065162659,0.9995133876800537,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The final price will be specified by 14 May 2010 , the acquiring company said .",1,1,1,0.9990209341049194,0.9980946779251099,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital .",1,1,1,0.9991834759712219,0.9984720945358276,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0,0,1,0.9995442032814026,0.99910569190979,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",1,1,1,0.9988964796066284,0.9978363513946533,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",2,2,1,0.999530553817749,0.9990838766098022,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on th,1,1,1,0.9990192651748657,0.9980880618095398,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,2,2,1,0.9997345805168152,0.9995269775390625,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",0,0,1,0.9994710087776184,0.9989622235298157,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,0,0,1,0.9997631907463074,0.9995799660682678,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,1,1,1,0.9952871799468994,0.9906023740768433,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .",0,0,1,0.9995903372764587,0.9991967082023621,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",1,1,1,0.9987097978591919,0.9976849555969238,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1,1,1,0.9983581900596619,0.9967771172523499,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",1,1,1,0.997755229473114,0.9955430030822754,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",0,0,1,0.9996052384376526,0.9992280006408691,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",1,1,1,0.9992596507072449,0.9986093640327454,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Net sales have been eaten by the weak US dollar .,0,0,1,0.9995638728141785,0.9991469979286194,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Productional situation has now improved .,2,2,1,0.9994413256645203,0.999011218547821,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,1,1,1,0.9981734752655029,0.9963868260383606,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The energy shot is packed in a 100-millilitre bag with a screw cap .,1,1,1,0.9980688691139221,0.9961878657341003,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,1,1,1,0.9987432360649109,0.9975606203079224,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The value of the order is EUR 700,000 .",1,1,1,0.9992057681083679,0.998506486415863,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September .",1,1,1,0.9962478280067444,0.9925469160079956,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Return on capital employed rose by 4.8 percentage points to 19.6 % .,2,2,1,0.9997695088386536,0.9995779991149902,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The company says the measures are no longer needed .,1,1,1,0.9113135933876038,0.8226643204689026,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,0,0,1,0.9995808005332947,0.9991768002510071,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 m",0,0,1,0.9996501207351685,0.9993166327476501,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0,0,1,0.9988125562667847,0.9976395964622498,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The trade is in accordance with the agreement announced on 26 March 2008 .,1,1,1,0.998988687992096,0.9981322884559631,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",1,1,1,0.9976892471313477,0.9954419732093811,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The total capacity of the factory will be approximately 100 engines a year .,1,1,1,0.999339759349823,0.9987744092941284,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,0,0,1,0.998992383480072,0.9980036020278931,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The maximum number of new shares to be offered is 22 million .,1,1,1,0.9983513355255127,0.9967410564422607,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",2,1,0,0.7132447957992554,0.4268764555454254,misclassification,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,GyPSii service supports ten different languages including Korean and Russian .,1,1,1,0.999043881893158,0.9981731176376343,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,No changes in media activity were seen in October compared with September .,1,0,0,0.5232927203178406,0.046679168939590454,misclassification,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",1,1,1,0.9992836117744446,0.9986936450004578,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,VNH generates annual net sales of about 5 mln eur and employs 21 people .,1,1,1,0.9988780617713928,0.9978118538856506,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,1,1,1,0.9968936443328857,0.993827760219574,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",1,1,1,0.9986230134963989,0.9974955320358276,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",1,1,1,0.9988394379615784,0.9977319836616516,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",2,2,1,0.983239471912384,0.9669442772865295,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",0,0,1,0.9996525049209595,0.9993258714675903,ok,ProsusAI/finbert,True,False
prosusai-finbert-lora1-fp160-20260213-020441,2026-02-13T02:04:41Z,test,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1,1,1,0.9993106126785278,0.9987040162086487,ok,ProsusAI/finbert,True,False
